CO_IES;CO_CURSO;CO_MUNICIPIO;DS_MODELO_DADOS;TP_MODALIDADE_ENSINO;ANO_INICIAL;ANO_FINAL;ANOS_ZERO;NO_IES;NO_CURSO;NO_MUNICIPIO;NU_ANO_CENSO
1510;1379289;5220454;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Sistemas De Informação;Senador Canedo;2024
1510;1457680;1503093;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Ciência Da Computação;Goianésia do Pará;2023
1510;1457680;1507904;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Ciência Da Computação;Soure;2024
1510;1457680;1716505;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Ciência Da Computação;Pedro Afonso;2024
1510;1457680;2301901;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Ciência Da Computação;Barbalha;2024
1510;1457680;2612208;cadastro_cursos;2;2020;2023;4;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Ciência Da Computação;Salgueiro;2023
1510;1457680;2906600;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Ciência Da Computação;Candiba;2024
1510;1457680;3139805;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Ciência Da Computação;Mar de Espanha;2024
1510;1457680;3140506;cadastro_cursos;2;2020;2022;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Ciência Da Computação;Martinho Campos;2022
1510;1457680;3300100;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Ciência Da Computação;Angra dos Reis;2023
1510;1457680;3524808;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Ciência Da Computação;Jales;2023
1510;1457680;4109807;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Ciência Da Computação;Ibiporã;2023
1510;1457680;4320859;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Ciência Da Computação;Tabaí;2024
1510;1457680;5004700;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Ciência Da Computação;Ivinhema;2023
1510;1457680;5106299;cadastro_cursos;2;2020;2022;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Ciência Da Computação;Paranaíta;2022
1510;1485861;2112209;cadastro_cursos;2;2020;2023;4;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Defesa Cibernética;Timon;2023
1510;1485861;2304202;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Defesa Cibernética;Crato;2023
1510;1485861;3103405;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Defesa Cibernética;Araçuaí;2024
1510;1485861;3107109;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Defesa Cibernética;Boa Esperança;2024
1510;1485861;3139409;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Defesa Cibernética;Manhuaçu;2024
1510;1485861;3201902;cadastro_cursos;2;2021;2024;4;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Defesa Cibernética;Domingos Martins;2024
1510;1485861;3507001;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Defesa Cibernética;Boituva;2024
1510;1485861;3524808;cadastro_cursos;2;2021;2024;4;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Defesa Cibernética;Jales;2024
1510;1485861;3546306;cadastro_cursos;2;2021;2024;4;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Defesa Cibernética;Santa Cruz das Palmeiras;2024
1510;1485861;4119954;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Defesa Cibernética;Pontal do Paraná;2024
1510;1485861;4201307;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Defesa Cibernética;Araquari;2024
1510;1485861;4213609;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Defesa Cibernética;Porto União;2024
1510;1485861;4312401;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Defesa Cibernética;Montenegro;2024
1510;1485861;5006606;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Defesa Cibernética;Ponta Porã;2024
1510;1487952;2309607;cadastro_cursos;2;2021;2024;4;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Banco De Dados;Pacajus;2024
1510;1487952;2702405;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Banco De Dados;Delmiro Gouveia;2024
1510;1487952;2802908;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Banco De Dados;Itabaiana;2024
1510;1487952;3138401;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Banco De Dados;Leopoldina;2024
1510;1487952;3145208;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Banco De Dados;Nova Serrana;2024
1510;1487952;3203205;cadastro_cursos;2;2021;2024;4;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Banco De Dados;Linhares;2024
1510;1487952;3205200;cadastro_cursos;2;2020;2022;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Banco De Dados;Vila Velha;2022
1510;1487952;3507001;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Banco De Dados;Boituva;2024
1510;1487952;3556206;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Banco De Dados;Valinhos;2024
1510;1487952;4119954;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Banco De Dados;Pontal do Paraná;2024
1510;1487977;1506807;cadastro_cursos;2;2021;2024;4;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Sistemas Para Internet;Santarém;2024
1510;1487977;2802908;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Sistemas Para Internet;Itabaiana;2024
1510;1487977;2927002;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Sistemas Para Internet;Rio Real;2024
1510;1487977;3133808;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Sistemas Para Internet;Itaúna;2024
1510;1487977;3170107;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Sistemas Para Internet;Uberaba;2024
1510;1487977;3536505;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Sistemas Para Internet;Paulínia;2024
1510;1487977;3550605;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Sistemas Para Internet;São Roque;2024
1510;1487977;3552403;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Sistemas Para Internet;Sumaré;2024
1510;1487977;4204301;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Sistemas Para Internet;Concórdia;2024
1510;1487977;4204608;cadastro_cursos;2;2021;2024;4;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Sistemas Para Internet;Criciúma;2024
1510;1487977;4323002;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Sistemas Para Internet;Viamão;2024
1510;1487989;1501808;cadastro_cursos;2;2021;2024;4;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Jogos Digitais;Breves;2024
1510;1487989;2301901;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Jogos Digitais;Barbalha;2024
1510;1487989;2516201;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Jogos Digitais;Sousa;2024
1510;1487989;2606200;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Jogos Digitais;Goiana;2024
1510;1487989;2910800;cadastro_cursos;2;2021;2024;4;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Jogos Digitais;Feira de Santana;2024
1510;1487989;3120508;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Jogos Digitais;Cristina;2024
1510;1487989;3126109;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Jogos Digitais;Formiga;2024
1510;1487989;3133808;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Jogos Digitais;Itaúna;2024
1510;1487989;3140704;cadastro_cursos;2;2020;2023;4;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Jogos Digitais;Mateus Leme;2023
1510;1487989;3170107;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Jogos Digitais;Uberaba;2024
1510;1487989;3505302;cadastro_cursos;2;2021;2024;4;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Jogos Digitais;Barra Bonita;2024
1510;1487989;3522406;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Jogos Digitais;Itapeva;2024
1510;1487989;3536505;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Jogos Digitais;Paulínia;2023
1510;1487989;4101804;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Jogos Digitais;Araucária;2023
1510;1487989;4115200;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Jogos Digitais;Maringá;2024
1510;1487989;4201406;cadastro_cursos;2;2020;2023;4;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Jogos Digitais;Araranguá;2023
1510;1487989;4218707;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Jogos Digitais;Tubarão;2024
1510;1487989;4309209;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Jogos Digitais;Gravataí;2024
1510;1487989;5220454;cadastro_cursos;2;2021;2024;4;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Jogos Digitais;Senador Canedo;2024
1510;1498839;1504802;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Engenharia De Software;Monte Alegre;2024
1510;1498839;2305233;cadastro_cursos;2;2020;2023;4;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Engenharia De Software;Horizonte;2023
1510;1498839;2406106;cadastro_cursos;2;2021;2024;4;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Engenharia De Software;Jucurutu;2024
1510;1498839;2916401;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Engenharia De Software;Itapetinga;2024
1510;1498839;2931350;cadastro_cursos;2;2020;2023;4;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Engenharia De Software;Teixeira de Freitas;2023
1510;1498839;3145208;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Engenharia De Software;Nova Serrana;2024
1510;1498839;3507001;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Engenharia De Software;Boituva;2024
1510;1498839;4109807;cadastro_cursos;2;2020;2022;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Engenharia De Software;Ibiporã;2022
1510;1500138;1505502;cadastro_cursos;2;2020;2022;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Ciência De Dados;Paragominas;2022
1510;1500138;2309458;cadastro_cursos;2;2021;2024;4;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Ciência De Dados;Ocara;2024
1510;1500138;2309607;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Ciência De Dados;Pacajus;2024
1510;1500138;2706307;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Ciência De Dados;Palmeira dos Índios;2024
1510;1500138;2709301;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Ciência De Dados;União dos Palmares;2024
1510;1500138;3111200;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Ciência De Dados;Campo Belo;2024
1510;1500138;3170107;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Ciência De Dados;Uberaba;2024
1510;1500138;3202454;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Ciência De Dados;Ibatiba;2024
1510;1500138;3540705;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Ciência De Dados;Porto Ferreira;2024
1510;1500138;4109708;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Ciência De Dados;Ibaiti;2024
1510;1500138;4115200;cadastro_cursos;2;2021;2024;4;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Ciência De Dados;Maringá;2024
1510;1500138;4213609;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Ciência De Dados;Porto União;2024
1510;1517519;2211001;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Tecnologias Educacionais;Teresina;2024
1510;1517519;2301257;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Tecnologias Educacionais;Ararendá;2024
1510;1517519;2301901;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Tecnologias Educacionais;Barbalha;2024
1510;1517519;2706307;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Tecnologias Educacionais;Palmeira dos Índios;2024
1510;1517519;2804805;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Tecnologias Educacionais;Nossa Senhora do Socorro;2024
1510;1517519;3138401;cadastro_cursos;2;2021;2024;4;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Tecnologias Educacionais;Leopoldina;2024
1510;1517519;3526902;cadastro_cursos;2;2021;2024;4;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Tecnologias Educacionais;Limeira;2024
1510;1517519;4101804;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Tecnologias Educacionais;Araucária;2024
1510;1517519;4314902;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Tecnologias Educacionais;Porto Alegre;2024
1510;1517519;4322400;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Tecnologias Educacionais;Uruguaiana;2023
1510;1517519;5103403;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Tecnologias Educacionais;Cuiabá;2024
1510;1517519;5108402;cadastro_cursos;2;2021;2023;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Tecnologias Educacionais;Várzea Grande;2023
1510;1599632;1504208;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Desenvolvimento Full Stack;Marabá;2024
1510;1599632;2706307;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Desenvolvimento Full Stack;Palmeira dos Índios;2024
1510;1599632;3300803;cadastro_cursos;2;2022;2024;3;CENTRO UNIVERSITÁRIO ESTÁCIO DE SANTA CATARINA - ESTÁCIO SANTA CATARINA;Desenvolvimento Full Stack;Cachoeiras de Macacu;2024
1521;107722;1501402;cadastro_cursos;1;2021;2023;3;FACULDADE ESTÁCIO DE BELÉM - ESTÁCIO BELÉM;Redes De Computadores;Belém;2023
15428;1364434;2408102;cadastro_cursos;1;2021;2023;3;Faculdade UNIRB - NATAL;Defesa Cibernética;Natal;2023
15450;1471682;1300607;cadastro_cursos;2;2022;2024;3;Centro Universitário Única;Análise E Desenvolvimento De Sistemas;Benjamin Constant;2024
15450;1471682;1301803;cadastro_cursos;2;2022;2024;3;Centro Universitário Única;Análise E Desenvolvimento De Sistemas;Ipixuna;2024
15450;1471682;1301902;cadastro_cursos;2;2021;2023;3;Faculdade Única de Ipatinga;Análise E Desenvolvimento De Sistemas;Itacoatiara;2023
15450;1471682;1702208;cadastro_cursos;2;2021;2023;3;Faculdade Única de Ipatinga;Análise E Desenvolvimento De Sistemas;Araguatins;2023
15450;1471682;2603009;cadastro_cursos;2;2021;2024;4;Centro Universitário Única;Análise E Desenvolvimento De Sistemas;Cabrobó;2024
15450;1471682;3106200;cadastro_cursos;2;2021;2024;4;Centro Universitário Única;Análise E Desenvolvimento De Sistemas;Belo Horizonte;2024
15450;1471682;3124005;cadastro_cursos;2;2022;2024;3;Centro Universitário Única;Análise E Desenvolvimento De Sistemas;Ervália;2024
15450;1471682;3131703;cadastro_cursos;2;2022;2024;3;Centro Universitário Única;Análise E Desenvolvimento De Sistemas;Itabira;2024
15450;1471682;3141108;cadastro_cursos;2;2022;2024;3;Centro Universitário Única;Análise E Desenvolvimento De Sistemas;Matozinhos;2024
15450;1471682;3170503;cadastro_cursos;2;2021;2024;4;Centro Universitário Única;Análise E Desenvolvimento De Sistemas;Urucânia;2024
15450;1471682;3203205;cadastro_cursos;2;2021;2023;3;Faculdade Única de Ipatinga;Análise E Desenvolvimento De Sistemas;Linhares;2023
15450;1471682;3508603;cadastro_cursos;2;2021;2024;4;Centro Universitário Única;Análise E Desenvolvimento De Sistemas;Cachoeira Paulista;2024
15450;1471682;5107602;cadastro_cursos;2;2022;2024;3;Centro Universitário Única;Análise E Desenvolvimento De Sistemas;Rondonópolis;2024
15450;1471682;5211503;cadastro_cursos;2;2022;2024;3;Centro Universitário Única;Análise E Desenvolvimento De Sistemas;Itumbiara;2024
15450;1473018;1200450;cadastro_cursos;2;2022;2024;3;Centro Universitário Única;Sistemas Para Internet;Senador Guiomard;2024
15450;1473018;1303502;cadastro_cursos;2;2021;2023;3;Faculdade Única de Ipatinga;Sistemas Para Internet;Pauini;2023
15450;1473018;1501402;cadastro_cursos;2;2021;2024;4;Centro Universitário Única;Sistemas Para Internet;Belém;2024
15450;1473018;2300903;cadastro_cursos;2;2022;2024;3;Centro Universitário Única;Sistemas Para Internet;Apuiarés;2024
15450;1473018;2923605;cadastro_cursos;2;2021;2024;4;Centro Universitário Única;Sistemas Para Internet;Paramirim;2024
15450;1473018;3118601;cadastro_cursos;2;2021;2024;4;Centro Universitário Única;Sistemas Para Internet;Contagem;2024
15450;1473018;3301702;cadastro_cursos;2;2021;2024;4;Centro Universitário Única;Sistemas Para Internet;Duque de Caxias;2024
15859;1439413;4104808;cadastro_cursos;2;2022;2024;3;Faculdade Católica Paulista;Análise E Desenvolvimento De Sistemas;Cascavel;2024
15859;1439413;5219308;cadastro_cursos;2;2021;2023;3;Faculdade Católica Paulista;Análise E Desenvolvimento De Sistemas;Santa Helena de Goiás;2023
163;1119382;1100304;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE ESTÁCIO DE SÁ;Sistemas De Informação;Vilhena;2022
163;1119382;1100320;cadastro_cursos;2;2022;2024;3;UNIVERSIDADE ESTÁCIO DE SÁ;Sistemas De Informação;São Miguel do Guaporé;2024
163;1119382;1503606;cadastro_cursos;2;2022;2024;3;UNIVERSIDADE ESTÁCIO DE SÁ;Sistemas De Informação;Itaituba;2024
163;1119382;2103703;cadastro_cursos;2;2021;2024;4;UNIVERSIDADE ESTÁCIO DE SÁ;Sistemas De Informação;Cururupu;2024
163;1119382;2106631;cadastro_cursos;2;2022;2024;3;UNIVERSIDADE ESTÁCIO DE SÁ;Sistemas De Informação;Matões do Norte;2024
163;1119382;2110500;cadastro_cursos;2;2021;2023;3;UNIVERSIDADE ESTÁCIO DE SÁ;Sistemas De Informação;São Bento;2023
163;1119382;2200400;cadastro_cursos;2;2022;2024;3;UNIVERSIDADE ESTÁCIO DE SÁ;Sistemas De Informação;Altos;2024
163;1119382;2211100;cadastro_cursos;2;2022;2024;3;UNIVERSIDADE ESTÁCIO DE SÁ;Sistemas De Informação;União;2024
163;1119382;2308302;cadastro_cursos;2;2022;2024;3;UNIVERSIDADE ESTÁCIO DE SÁ;Sistemas De Informação;Milagres;2024
163;1119382;2310308;cadastro_cursos;2;2022;2024;3;UNIVERSIDADE ESTÁCIO DE SÁ;Sistemas De Informação;Parambu;2024
163;1119382;2402303;cadastro_cursos;2;2022;2024;3;UNIVERSIDADE ESTÁCIO DE SÁ;Sistemas De Informação;Caraúbas;2024
163;1119382;2403103;cadastro_cursos;2;2020;2023;4;UNIVERSIDADE ESTÁCIO DE SÁ;Sistemas De Informação;Currais Novos;2023
163;1119382;2503704;cadastro_cursos;2;2022;2024;3;UNIVERSIDADE ESTÁCIO DE SÁ;Sistemas De Informação;Cajazeiras;2024
163;1119382;2608909;cadastro_cursos;2;2020;2022;3;UNIVERSIDADE ESTÁCIO DE SÁ;Sistemas De Informação;Limoeiro;2022
163;1119382;2807402;cadastro_cursos;2;2021;2024;4;UNIVERSIDADE ESTÁCIO DE SÁ;Sistemas De Informação;Tobias Barreto;2024
163;1119382;2911600;cadastro_cursos;2;2022;2024;3;UNIVERSIDADE ESTÁCIO DE SÁ;Sistemas De Informação;Governador Mangabeira;2024
163;1119382;2917508;cadastro_cursos;2;2021;2024;4;UNIVERSIDADE ESTÁCIO DE SÁ;Sistemas De Informação;Jacobina;2024
